state,date,year,month,unemployment_rate,disaster_count_month,disaster_exposure_12m
Pennsylvania,2021-03-01,2021,3,6.6,0,0.0
Pennsylvania,2021-04-01,2021,4,6.2,0,0.0
Pennsylvania,2021-05-01,2021,5,6.1,0,0.0
Pennsylvania,2021-06-01,2021,6,6.6,0,0.0
Pennsylvania,2021-07-01,2021,7,6.4,0,0.0
Pennsylvania,2021-08-01,2021,8,6.3,0,0.0
Pennsylvania,2021-09-01,2021,9,4.9,13,13.0
Pennsylvania,2021-10-01,2021,10,4.8,0,13.0
Pennsylvania,2021-11-01,2021,11,4.1,0,13.0
Pennsylvania,2021-12-01,2021,12,3.7,0,13.0
Pennsylvania,2022-01-01,2022,1,4.8,0,13.0
Pennsylvania,2022-02-01,2022,2,4.6,0,13.0
Pennsylvania,2022-03-01,2022,3,4.2,0,13.0
Pennsylvania,2022-04-01,2022,4,3.8,0,13.0
Pennsylvania,2022-05-01,2022,5,4.0,0,13.0
Pennsylvania,2022-06-01,2022,6,4.5,0,13.0
Pennsylvania,2022-07-01,2022,7,4.6,0,13.0
Pennsylvania,2022-08-01,2022,8,5.0,0,13.0
Pennsylvania,2022-09-01,2022,9,3.6,0,0.0
Pennsylvania,2022-10-01,2022,10,3.7,0,0.0
Pennsylvania,2022-11-01,2022,11,3.6,0,0.0
Pennsylvania,2022-12-01,2022,12,3.4,0,0.0
Pennsylvania,2023-01-01,2023,1,4.1,0,0.0
Pennsylvania,2023-02-01,2023,2,4.3,0,0.0
Pennsylvania,2023-03-01,2023,3,3.7,0,0.0
Pennsylvania,2023-04-01,2023,4,3.1,0,0.0
Pennsylvania,2023-05-01,2023,5,3.4,0,0.0
Pennsylvania,2023-06-01,2023,6,3.8,0,0.0
Pennsylvania,2023-07-01,2023,7,3.9,0,0.0
Pennsylvania,2023-08-01,2023,8,4.4,0,0.0
Pennsylvania,2023-09-01,2023,9,3.3,0,0.0
Pennsylvania,2023-10-01,2023,10,3.4,0,0.0
Pennsylvania,2023-11-01,2023,11,3.2,0,0.0
Pennsylvania,2023-12-01,2023,12,3.3,0,0.0
Pennsylvania,2024-01-01,2024,1,3.8,0,0.0
Pennsylvania,2024-02-01,2024,2,4.0,0,0.0
Pennsylvania,2024-03-01,2024,3,3.6,0,0.0
Pennsylvania,2024-04-01,2024,4,3.1,0,0.0
Pennsylvania,2024-05-01,2024,5,3.3,0,0.0
Pennsylvania,2024-06-01,2024,6,3.9,0,0.0
Pennsylvania,2024-07-01,2024,7,4.2,0,0.0
Pennsylvania,2024-08-01,2024,8,4.5,0,0.0
Pennsylvania,2024-09-01,2024,9,3.2,13,13.0
Pennsylvania,2024-10-01,2024,10,3.4,0,13.0
Pennsylvania,2024-11-01,2024,11,3.3,0,13.0
Pennsylvania,2024-12-01,2024,12,3.3,0,13.0
Pennsylvania,2025-01-01,2025,1,4.3,0,13.0
Pennsylvania,2025-02-01,2025,2,4.2,0,13.0
Pennsylvania,2025-03-01,2025,3,3.9,0,13.0
Pennsylvania,2025-04-01,2025,4,3.5,0,13.0
Pennsylvania,2025-05-01,2025,5,3.8,0,13.0
Pennsylvania,2025-06-01,2025,6,4.3,0,13.0
Pennsylvania,2025-07-01,2025,7,4.6,0,13.0
Pennsylvania,2025-08-01,2025,8,4.8,0,13.0
Pennsylvania,2025-09-01,2025,9,4.2,0,0.0
Rhode Island,2006-01-01,2006,1,6.1,0,
Rhode Island,2006-02-01,2006,2,6.2,0,
Rhode Island,2006-03-01,2006,3,5.8,0,
Rhode Island,2006-04-01,2006,4,5.3,0,
Rhode Island,2006-05-01,2006,5,5.2,0,
Rhode Island,2006-06-01,2006,6,5.2,0,
Rhode Island,2006-07-01,2006,7,5.6,0,
Rhode Island,2006-08-01,2006,8,5.4,0,
Rhode Island,2006-09-01,2006,9,4.6,0,
Rhode Island,2006-10-01,2006,10,4.4,0,
Rhode Island,2006-11-01,2006,11,4.7,0,
Rhode Island,2006-12-01,2006,12,4.6,0,0.0
Rhode Island,2007-01-01,2007,1,5.7,0,0.0
Rhode Island,2007-02-01,2007,2,5.4,0,0.0
Rhode Island,2007-03-01,2007,3,4.9,0,0.0
Rhode Island,2007-04-01,2007,4,4.7,0,0.0
Rhode Island,2007-05-01,2007,5,4.7,1,1.0
Rhode Island,2007-06-01,2007,6,4.7,0,1.0
Rhode Island,2007-07-01,2007,7,5.4,0,1.0
Rhode Island,2007-08-01,2007,8,5.3,0,1.0
Rhode Island,2007-09-01,2007,9,4.8,0,1.0
Rhode Island,2007-10-01,2007,10,4.9,0,1.0
Rhode Island,2007-11-01,2007,11,5.2,0,1.0
Rhode Island,2007-12-01,2007,12,5.7,0,1.0
Rhode Island,2008-01-01,2008,1,7.2,0,1.0
Rhode Island,2008-02-01,2008,2,7.0,0,1.0
Rhode Island,2008-03-01,2008,3,6.9,0,1.0
Rhode Island,2008-04-01,2008,4,6.2,0,1.0
Rhode Island,2008-05-01,2008,5,7.1,0,0.0
Rhode Island,2008-06-01,2008,6,7.2,0,0.0
Rhode Island,2008-07-01,2008,7,7.9,0,0.0
Rhode Island,2008-08-01,2008,8,8.4,0,0.0
Rhode Island,2008-09-01,2008,9,7.9,0,0.0
Rhode Island,2008-10-01,2008,10,8.1,0,0.0
Rhode Island,2008-11-01,2008,11,8.4,0,0.0
Rhode Island,2008-12-01,2008,12,9.2,0,0.0
Rhode Island,2009-01-01,2009,1,11.1,0,0.0
Rhode Island,2009-02-01,2009,2,11.4,0,0.0
Rhode Island,2009-03-01,2009,3,11.3,0,0.0
Rhode Island,2009-04-01,2009,4,10.9,0,0.0
Rhode Island,2009-05-01,2009,5,11.1,0,0.0
Rhode Island,2009-06-01,2009,6,11.1,0,0.0
Rhode Island,2009-07-01,2009,7,11.4,0,0.0
Rhode Island,2009-08-01,2009,8,11.4,0,0.0
Rhode Island,2009-09-01,2009,9,11.0,0,0.0
Rhode Island,2009-10-01,2009,10,11.0,0,0.0
Rhode Island,2009-11-01,2009,11,11.1,0,0.0
Rhode Island,2009-12-01,2009,12,11.4,0,0.0
Rhode Island,2010-01-01,2010,1,12.9,0,0.0
Rhode Island,2010-02-01,2010,2,12.8,0,0.0
Rhode Island,2010-03-01,2010,3,12.4,10,10.0
Rhode Island,2010-04-01,2010,4,11.6,0,10.0
Rhode Island,2010-05-01,2010,5,11.4,0,10.0
Rhode Island,2010-06-01,2010,6,11.1,0,10.0
Rhode Island,2010-07-01,2010,7,11.6,0,10.0
Rhode Island,2010-08-01,2010,8,11.6,0,10.0
Rhode Island,2010-09-01,2010,9,10.9,0,10.0
Rhode Island,2010-10-01,2010,10,10.9,0,10.0
Rhode Island,2010-11-01,2010,11,11.4,0,10.0
Rhode Island,2010-12-01,2010,12,11.1,0,10.0
Rhode Island,2011-01-01,2011,1,12.2,0,10.0
Rhode Island,2011-02-01,2011,2,12.0,0,10.0
Rhode Island,2011-03-01,2011,3,11.5,0,0.0
Rhode Island,2011-04-01,2011,4,10.6,0,0.0
Rhode Island,2011-05-01,2011,5,10.8,0,0.0
Rhode Island,2011-06-01,2011,6,10.7,0,0.0
Rhode Island,2011-07-01,2011,7,11.3,0,0.0
Rhode Island,2011-08-01,2011,8,11.2,5,5.0
Rhode Island,2011-09-01,2011,9,10.8,6,11.0
Rhode Island,2011-10-01,2011,10,10.7,0,11.0
Rhode Island,2011-11-01,2011,11,10.7,0,11.0
Rhode Island,2011-12-01,2011,12,10.7,0,11.0
Rhode Island,2012-01-01,2012,1,11.8,0,11.0
Rhode Island,2012-02-01,2012,2,11.7,0,11.0
Rhode Island,2012-03-01,2012,3,11.0,0,11.0
Rhode Island,2012-04-01,2012,4,10.0,0,11.0
Rhode Island,2012-05-01,2012,5,10.2,0,11.0
Rhode Island,2012-06-01,2012,6,10.1,0,11.0
Rhode Island,2012-07-01,2012,7,10.7,0,11.0
Rhode Island,2012-08-01,2012,8,10.5,0,6.0
Rhode Island,2012-09-01,2012,9,9.5,0,0.0
Rhode Island,2012-10-01,2012,10,9.4,5,5.0
Rhode Island,2012-11-01,2012,11,9.4,4,9.0
Rhode Island,2012-12-01,2012,12,9.3,0,9.0
Rhode Island,2013-01-01,2013,1,10.7,0,9.0
Rhode Island,2013-02-01,2013,2,10.2,0,9.0
Rhode Island,2013-03-01,2013,3,9.7,5,14.0
Rhode Island,2013-04-01,2013,4,9.0,0,14.0
Rhode Island,2013-05-01,2013,5,9.4,0,14.0
Rhode Island,2013-06-01,2013,6,9.3,0,14.0
Rhode Island,2013-07-01,2013,7,9.7,0,14.0
Rhode Island,2013-08-01,2013,8,9.8,0,14.0
Rhode Island,2013-09-01,2013,9,9.2,0,14.0
Rhode Island,2013-10-01,2013,10,9.1,0,9.0
Rhode Island,2013-11-01,2013,11,9.0,0,5.0
Rhode Island,2013-12-01,2013,12,8.7,0,5.0
Rhode Island,2014-01-01,2014,1,9.7,0,5.0
Rhode Island,2014-02-01,2014,2,9.5,0,5.0
Rhode Island,2014-03-01,2014,3,9.0,0,0.0
Rhode Island,2014-04-01,2014,4,7.6,0,0.0
Rhode Island,2014-05-01,2014,5,7.8,0,0.0
Rhode Island,2014-06-01,2014,6,7.3,0,0.0
Rhode Island,2014-07-01,2014,7,7.9,0,0.0
Rhode Island,2014-08-01,2014,8,7.9,0,0.0
Rhode Island,2014-09-01,2014,9,7.0,0,0.0
Rhode Island,2014-10-01,2014,10,6.5,0,0.0
Rhode Island,2014-11-01,2014,11,6.7,0,0.0
Rhode Island,2014-12-01,2014,12,6.2,0,0.0
Rhode Island,2015-01-01,2015,1,7.4,0,0.0
Rhode Island,2015-02-01,2015,2,7.2,0,0.0
Rhode Island,2015-03-01,2015,3,6.7,0,0.0
Rhode Island,2015-04-01,2015,4,5.7,5,5.0
Rhode Island,2015-05-01,2015,5,6.1,0,5.0
Rhode Island,2015-06-01,2015,6,5.8,0,5.0
Rhode Island,2015-07-01,2015,7,6.1,0,5.0
Rhode Island,2015-08-01,2015,8,6.1,0,5.0
Rhode Island,2015-09-01,2015,9,5.2,0,5.0
Rhode Island,2015-10-01,2015,10,5.3,0,5.0
Rhode Island,2015-11-01,2015,11,5.6,0,5.0
Rhode Island,2015-12-01,2015,12,5.3,0,5.0
Rhode Island,2016-01-01,2016,1,6.3,0,5.0
Rhode Island,2016-02-01,2016,2,6.3,0,5.0
Rhode Island,2016-03-01,2016,3,5.8,0,5.0
Rhode Island,2016-04-01,2016,4,5.0,0,0.0
Rhode Island,2016-05-01,2016,5,5.1,0,0.0
Rhode Island,2016-06-01,2016,6,5.1,0,0.0
Rhode Island,2016-07-01,2016,7,5.4,0,0.0
Rhode Island,2016-08-01,2016,8,5.6,0,0.0
Rhode Island,2016-09-01,2016,9,4.8,0,0.0
Rhode Island,2016-10-01,2016,10,4.5,0,0.0
Rhode Island,2016-11-01,2016,11,4.5,0,0.0
Rhode Island,2016-12-01,2016,12,4.4,0,0.0
Rhode Island,2017-01-01,2017,1,5.5,0,0.0
Rhode Island,2017-02-01,2017,2,5.4,0,0.0
Rhode Island,2017-03-01,2017,3,4.7,0,0.0
Rhode Island,2017-04-01,2017,4,4.1,0,0.0
Rhode Island,2017-05-01,2017,5,4.1,0,0.0
Rhode Island,2017-06-01,2017,6,4.2,0,0.0
Rhode Island,2017-07-01,2017,7,4.6,0,0.0
Rhode Island,2017-08-01,2017,8,4.7,0,0.0
Rhode Island,2017-09-01,2017,9,4.0,0,0.0
Rhode Island,2017-10-01,2017,10,4.0,0,0.0
Rhode Island,2017-11-01,2017,11,4.4,0,0.0
Rhode Island,2017-12-01,2017,12,4.1,0,0.0
Rhode Island,2018-01-01,2018,1,5.2,0,0.0
Rhode Island,2018-02-01,2018,2,5.3,0,0.0
Rhode Island,2018-03-01,2018,3,4.6,0,0.0
Rhode Island,2018-04-01,2018,4,3.8,0,0.0
Rhode Island,2018-05-01,2018,5,3.7,0,0.0
Rhode Island,2018-06-01,2018,6,3.8,0,0.0
Rhode Island,2018-07-01,2018,7,4.0,0,0.0
Rhode Island,2018-08-01,2018,8,4.2,0,0.0
Rhode Island,2018-09-01,2018,9,3.4,0,0.0
Rhode Island,2018-10-01,2018,10,3.2,0,0.0
Rhode Island,2018-11-01,2018,11,3.6,0,0.0
Rhode Island,2018-12-01,2018,12,3.6,0,0.0
Rhode Island,2019-01-01,2019,1,4.7,0,0.0
Rhode Island,2019-02-01,2019,2,4.4,0,0.0
Rhode Island,2019-03-01,2019,3,3.9,0,0.0
Rhode Island,2019-04-01,2019,4,3.1,0,0.0
Rhode Island,2019-05-01,2019,5,3.4,0,0.0
Rhode Island,2019-06-01,2019,6,3.3,0,0.0
Rhode Island,2019-07-01,2019,7,3.6,0,0.0
Rhode Island,2019-08-01,2019,8,3.9,0,0.0
Rhode Island,2019-09-01,2019,9,3.0,0,0.0
Rhode Island,2019-10-01,2019,10,2.8,0,0.0
Rhode Island,2019-11-01,2019,11,3.1,0,0.0
Rhode Island,2019-12-01,2019,12,3.0,0,0.0
Rhode Island,2020-01-01,2020,1,4.1,0,0.0
Rhode Island,2020-02-01,2020,2,4.1,0,0.0
Rhode Island,2020-03-01,2020,3,4.7,13,13.0
Rhode Island,2020-04-01,2020,4,17.5,0,13.0
Rhode Island,2020-05-01,2020,5,15.9,0,13.0
Rhode Island,2020-06-01,2020,6,12.8,0,13.0
Rhode Island,2020-07-01,2020,7,12.1,0,13.0
Rhode Island,2020-08-01,2020,8,10.7,0,13.0
Rhode Island,2020-09-01,2020,9,9.5,0,13.0
Rhode Island,2020-10-01,2020,10,6.2,0,13.0
Rhode Island,2020-11-01,2020,11,6.5,0,13.0
Rhode Island,2020-12-01,2020,12,6.9,0,13.0
Rhode Island,2021-01-01,2021,1,7.6,0,13.0
Rhode Island,2021-02-01,2021,2,7.3,0,13.0
Rhode Island,2021-03-01,2021,3,6.2,0,0.0
Rhode Island,2021-04-01,2021,4,5.7,0,0.0
Rhode Island,2021-05-01,2021,5,6.0,0,0.0
Rhode Island,2021-06-01,2021,6,6.4,0,0.0
Rhode Island,2021-07-01,2021,7,6.1,0,0.0
Rhode Island,2021-08-01,2021,8,6.1,6,6.0
Rhode Island,2021-09-01,2021,9,4.6,0,6.0
Rhode Island,2021-10-01,2021,10,4.1,0,6.0
Rhode Island,2021-11-01,2021,11,3.8,0,6.0
Rhode Island,2021-12-01,2021,12,3.2,0,6.0
Rhode Island,2022-01-01,2022,1,4.3,0,6.0
Rhode Island,2022-02-01,2022,2,4.2,0,6.0
Rhode Island,2022-03-01,2022,3,3.3,0,6.0
Rhode Island,2022-04-01,2022,4,2.8,0,6.0
Rhode Island,2022-05-01,2022,5,3.0,6,12.0
Rhode Island,2022-06-01,2022,6,3.0,0,12.0
Rhode Island,2022-07-01,2022,7,3.3,0,12.0
Rhode Island,2022-08-01,2022,8,4.0,0,6.0
Rhode Island,2022-09-01,2022,9,2.9,0,6.0
Rhode Island,2022-10-01,2022,10,2.9,0,6.0
Rhode Island,2022-11-01,2022,11,2.9,0,6.0
Rhode Island,2022-12-01,2022,12,2.3,0,6.0
Rhode Island,2023-01-01,2023,1,3.5,0,6.0
Rhode Island,2023-02-01,2023,2,3.8,0,6.0
Rhode Island,2023-03-01,2023,3,3.1,0,6.0
Rhode Island,2023-04-01,2023,4,2.3,1,7.0
Rhode Island,2023-05-01,2023,5,2.5,0,1.0
Rhode Island,2023-06-01,2023,6,2.5,0,1.0
Rhode Island,2023-07-01,2023,7,2.6,0,1.0
Rhode Island,2023-08-01,2023,8,3.3,0,1.0
Rhode Island,2023-09-01,2023,9,2.6,0,1.0
Rhode Island,2023-10-01,2023,10,3.0,0,1.0
Rhode Island,2023-11-01,2023,11,3.3,0,1.0
Rhode Island,2023-12-01,2023,12,3.4,0,1.0
Rhode Island,2024-01-01,2024,1,4.6,1,2.0
Rhode Island,2024-02-01,2024,2,5.0,0,2.0
Rhode Island,2024-03-01,2024,3,4.3,7,9.0
Rhode Island,2024-04-01,2024,4,3.7,0,8.0
Rhode Island,2024-05-01,2024,5,4.1,0,8.0
Rhode Island,2024-06-01,2024,6,4.1,0,8.0
Rhode Island,2024-07-01,2024,7,4.7,0,8.0
Rhode Island,2024-08-01,2024,8,5.0,0,8.0
Rhode Island,2024-09-01,2024,9,3.9,0,8.0
Rhode Island,2024-10-01,2024,10,4.1,0,8.0
Rhode Island,2024-11-01,2024,11,4.5,0,8.0
Rhode Island,2024-12-01,2024,12,4.2,0,8.0
Rhode Island,2025-01-01,2025,1,5.4,0,7.0
Rhode Island,2025-02-01,2025,2,6.2,0,7.0
Rhode Island,2025-03-01,2025,3,5.2,0,0.0
Rhode Island,2025-04-01,2025,4,4.4,0,0.0
Rhode Island,2025-05-01,2025,5,4.5,0,0.0
Rhode Island,2025-06-01,2025,6,4.3,0,0.0
Rhode Island,2025-07-01,2025,7,4.7,0,0.0
Rhode Island,2025-08-01,2025,8,4.5,0,0.0
Rhode Island,2025-09-01,2025,9,3.7,0,0.0
South Carolina,2006-01-01,2006,1,6.7,7,
South Carolina,2006-02-01,2006,2,6.9,0,
South Carolina,2006-03-01,2006,3,6.4,0,
South Carolina,2006-04-01,2006,4,6.1,0,
South Carolina,2006-05-01,2006,5,6.1,0,
South Carolina,2006-06-01,2006,6,6.6,0,
South Carolina,2006-07-01,2006,7,6.5,0,
South Carolina,2006-08-01,2006,8,6.5,0,
South Carolina,2006-09-01,2006,9,6.1,0,
South Carolina,2006-10-01,2006,10,6.0,0,
South Carolina,2006-11-01,2006,11,6.0,0,
South Carolina,2006-12-01,2006,12,6.0,0,7.0
South Carolina,2007-01-01,2007,1,6.4,0,0.0
South Carolina,2007-02-01,2007,2,6.2,0,0.0
South Carolina,2007-03-01,2007,3,5.5,0,0.0
South Carolina,2007-04-01,2007,4,5.1,0,0.0
South Carolina,2007-05-01,2007,5,5.0,0,0.0
South Carolina,2007-06-01,2007,6,5.7,0,0.0
South Carolina,2007-07-01,2007,7,5.8,0,0.0
South Carolina,2007-08-01,2007,8,5.6,0,0.0
South Carolina,2007-09-01,2007,9,5.4,0,0.0
South Carolina,2007-10-01,2007,10,5.5,0,0.0
South Carolina,2007-11-01,2007,11,5.4,0,0.0
South Carolina,2007-12-01,2007,12,5.9,0,0.0
South Carolina,2008-01-01,2008,1,6.1,0,0.0
South Carolina,2008-02-01,2008,2,5.8,0,0.0
South Carolina,2008-03-01,2008,3,5.6,0,0.0
South Carolina,2008-04-01,2008,4,5.3,0,0.0
South Carolina,2008-05-01,2008,5,6.0,0,0.0
South Carolina,2008-06-01,2008,6,6.7,0,0.0
South Carolina,2008-07-01,2008,7,7.1,0,0.0
South Carolina,2008-08-01,2008,8,7.5,0,0.0
South Carolina,2008-09-01,2008,9,7.4,0,0.0
South Carolina,2008-10-01,2008,10,7.9,0,0.0
South Carolina,2008-11-01,2008,11,8.2,0,0.0
South Carolina,2008-12-01,2008,12,9.0,0,0.0
South Carolina,2009-01-01,2009,1,10.1,0,0.0
South Carolina,2009-02-01,2009,2,10.6,0,0.0
South Carolina,2009-03-01,2009,3,10.5,0,0.0
South Carolina,2009-04-01,2009,4,10.0,1,1.0
South Carolina,2009-05-01,2009,5,10.6,0,1.0
South Carolina,2009-06-01,2009,6,11.3,0,1.0
South Carolina,2009-07-01,2009,7,11.2,0,1.0
South Carolina,2009-08-01,2009,8,11.3,0,1.0
South Carolina,2009-09-01,2009,9,11.4,0,1.0
South Carolina,2009-10-01,2009,10,11.7,0,1.0
South Carolina,2009-11-01,2009,11,11.5,0,1.0
South Carolina,2009-12-01,2009,12,11.8,0,1.0
South Carolina,2010-01-01,2010,1,12.3,0,1.0
South Carolina,2010-02-01,2010,2,12.0,0,1.0
South Carolina,2010-03-01,2010,3,11.4,0,1.0
South Carolina,2010-04-01,2010,4,10.5,0,0.0
South Carolina,2010-05-01,2010,5,10.7,0,0.0
South Carolina,2010-06-01,2010,6,11.1,0,0.0
South Carolina,2010-07-01,2010,7,11.2,0,0.0
South Carolina,2010-08-01,2010,8,11.1,0,0.0
South Carolina,2010-09-01,2010,9,10.6,0,0.0
South Carolina,2010-10-01,2010,10,10.6,0,0.0
South Carolina,2010-11-01,2010,11,10.9,0,0.0
South Carolina,2010-12-01,2010,12,10.8,0,0.0
South Carolina,2011-01-01,2011,1,11.0,0,0.0
South Carolina,2011-02-01,2011,2,10.9,0,0.0
South Carolina,2011-03-01,2011,3,10.4,0,0.0
South Carolina,2011-04-01,2011,4,9.9,0,0.0
South Carolina,2011-05-01,2011,5,10.3,0,0.0
South Carolina,2011-06-01,2011,6,11.0,0,0.0
South Carolina,2011-07-01,2011,7,10.8,0,0.0
South Carolina,2011-08-01,2011,8,10.6,0,0.0
South Carolina,2011-09-01,2011,9,10.2,0,0.0
South Carolina,2011-10-01,2011,10,10.0,0,0.0
South Carolina,2011-11-01,2011,11,9.5,0,0.0
South Carolina,2011-12-01,2011,12,9.7,0,0.0
South Carolina,2012-01-01,2012,1,10.0,0,0.0
South Carolina,2012-02-01,2012,2,9.9,0,0.0
South Carolina,2012-03-01,2012,3,9.2,0,0.0
South Carolina,2012-04-01,2012,4,8.6,0,0.0
South Carolina,2012-05-01,2012,5,9.0,0,0.0
South Carolina,2012-06-01,2012,6,9.5,0,0.0
South Carolina,2012-07-01,2012,7,9.5,0,0.0
South Carolina,2012-08-01,2012,8,9.1,0,0.0
South Carolina,2012-09-01,2012,9,8.3,0,0.0
South Carolina,2012-10-01,2012,10,8.4,0,0.0
South Carolina,2012-11-01,2012,11,8.2,0,0.0
South Carolina,2012-12-01,2012,12,8.5,0,0.0
South Carolina,2013-01-01,2013,1,9.0,0,0.0
South Carolina,2013-02-01,2013,2,8.5,0,0.0
South Carolina,2013-03-01,2013,3,7.8,0,0.0
South Carolina,2013-04-01,2013,4,7.1,0,0.0
South Carolina,2013-05-01,2013,5,7.4,0,0.0
South Carolina,2013-06-01,2013,6,8.0,0,0.0
South Carolina,2013-07-01,2013,7,7.7,0,0.0
South Carolina,2013-08-01,2013,8,7.5,0,0.0
South Carolina,2013-09-01,2013,9,6.9,0,0.0
South Carolina,2013-10-01,2013,10,6.9,0,0.0
South Carolina,2013-11-01,2013,11,6.4,0,0.0
South Carolina,2013-12-01,2013,12,6.2,0,0.0
South Carolina,2014-01-01,2014,1,6.5,0,0.0
South Carolina,2014-02-01,2014,2,6.2,46,46.0
South Carolina,2014-03-01,2014,3,6.1,22,68.0
South Carolina,2014-04-01,2014,4,5.2,0,68.0
South Carolina,2014-05-01,2014,5,5.7,0,68.0
South Carolina,2014-06-01,2014,6,6.4,0,68.0
South Carolina,2014-07-01,2014,7,6.9,0,68.0
South Carolina,2014-08-01,2014,8,6.9,0,68.0
South Carolina,2014-09-01,2014,9,6.4,0,68.0
South Carolina,2014-10-01,2014,10,6.4,0,68.0
South Carolina,2014-11-01,2014,11,6.4,0,68.0
South Carolina,2014-12-01,2014,12,6.3,0,68.0
South Carolina,2015-01-01,2015,1,6.9,0,68.0
South Carolina,2015-02-01,2015,2,6.7,0,22.0
South Carolina,2015-03-01,2015,3,6.1,0,0.0
South Carolina,2015-04-01,2015,4,5.6,0,0.0
South Carolina,2015-05-01,2015,5,6.0,0,0.0
South Carolina,2015-06-01,2015,6,6.1,0,0.0
South Carolina,2015-07-01,2015,7,6.2,0,0.0
South Carolina,2015-08-01,2015,8,5.7,0,0.0
South Carolina,2015-09-01,2015,9,5.4,0,0.0
South Carolina,2015-10-01,2015,10,5.5,83,83.0
South Carolina,2015-11-01,2015,11,5.3,0,83.0
South Carolina,2015-12-01,2015,12,5.4,0,83.0
South Carolina,2016-01-01,2016,1,5.7,0,83.0
South Carolina,2016-02-01,2016,2,5.5,0,83.0
South Carolina,2016-03-01,2016,3,5.3,0,83.0
South Carolina,2016-04-01,2016,4,4.6,0,83.0
South Carolina,2016-05-01,2016,5,4.5,0,83.0
South Carolina,2016-06-01,2016,6,5.2,0,83.0
South Carolina,2016-07-01,2016,7,5.1,0,83.0
South Carolina,2016-08-01,2016,8,5.0,0,83.0
South Carolina,2016-09-01,2016,9,4.5,0,83.0
South Carolina,2016-10-01,2016,10,4.5,73,73.0
South Carolina,2016-11-01,2016,11,4.2,2,75.0
South Carolina,2016-12-01,2016,12,4.4,0,75.0
South Carolina,2017-01-01,2017,1,5.0,0,75.0
South Carolina,2017-02-01,2017,2,4.7,0,75.0
South Carolina,2017-03-01,2017,3,4.1,0,75.0
South Carolina,2017-04-01,2017,4,3.5,0,75.0
South Carolina,2017-05-01,2017,5,3.7,0,75.0
South Carolina,2017-06-01,2017,6,4.4,0,75.0
South Carolina,2017-07-01,2017,7,4.5,0,75.0
South Carolina,2017-08-01,2017,8,4.4,0,75.0
South Carolina,2017-09-01,2017,9,3.9,47,122.0
South Carolina,2017-10-01,2017,10,4.0,47,96.0
South Carolina,2017-11-01,2017,11,4.0,0,94.0
South Carolina,2017-12-01,2017,12,4.1,0,94.0
South Carolina,2018-01-01,2018,1,4.4,0,94.0
South Carolina,2018-02-01,2018,2,4.1,0,94.0
South Carolina,2018-03-01,2018,3,3.4,0,94.0
South Carolina,2018-04-01,2018,4,2.5,0,94.0
South Carolina,2018-05-01,2018,5,2.8,0,94.0
South Carolina,2018-06-01,2018,6,3.6,0,94.0
South Carolina,2018-07-01,2018,7,3.6,0,94.0
South Carolina,2018-08-01,2018,8,3.5,0,94.0
South Carolina,2018-09-01,2018,9,3.0,66,113.0
South Carolina,2018-10-01,2018,10,3.2,0,66.0
South Carolina,2018-11-01,2018,11,3.0,0,66.0
South Carolina,2018-12-01,2018,12,3.2,0,66.0
South Carolina,2019-01-01,2019,1,3.7,0,66.0
South Carolina,2019-02-01,2019,2,3.5,0,66.0
South Carolina,2019-03-01,2019,3,3.3,0,66.0
South Carolina,2019-04-01,2019,4,2.6,0,66.0
South Carolina,2019-05-01,2019,5,2.7,0,66.0
South Carolina,2019-06-01,2019,6,3.0,0,66.0
South Carolina,2019-07-01,2019,7,2.8,0,66.0
South Carolina,2019-08-01,2019,8,2.5,0,66.0
South Carolina,2019-09-01,2019,9,1.9,59,59.0
South Carolina,2019-10-01,2019,10,2.4,0,59.0
South Carolina,2019-11-01,2019,11,2.4,0,59.0
South Carolina,2019-12-01,2019,12,2.6,0,59.0
South Carolina,2020-01-01,2020,1,3.1,0,59.0
South Carolina,2020-02-01,2020,2,3.2,0,59.0
South Carolina,2020-03-01,2020,3,3.4,104,163.0
South Carolina,2020-04-01,2020,4,11.0,0,163.0
South Carolina,2020-05-01,2020,5,9.2,10,173.0
South Carolina,2020-06-01,2020,6,8.0,0,173.0
South Carolina,2020-07-01,2020,7,7.4,0,173.0
South Carolina,2020-08-01,2020,8,6.1,0,173.0
South Carolina,2020-09-01,2020,9,5.7,0,114.0
South Carolina,2020-10-01,2020,10,5.1,0,114.0
South Carolina,2020-11-01,2020,11,4.9,0,114.0
South Carolina,2020-12-01,2020,12,5.0,0,114.0
South Carolina,2021-01-01,2021,1,5.0,0,114.0
South Carolina,2021-02-01,2021,2,4.8,0,114.0
South Carolina,2021-03-01,2021,3,4.3,0,10.0
South Carolina,2021-04-01,2021,4,3.7,0,10.0
South Carolina,2021-05-01,2021,5,3.6,0,0.0
South Carolina,2021-06-01,2021,6,4.5,0,0.0
South Carolina,2021-07-01,2021,7,4.2,0,0.0
South Carolina,2021-08-01,2021,8,4.0,0,0.0
South Carolina,2021-09-01,2021,9,3.3,0,0.0
South Carolina,2021-10-01,2021,10,3.3,0,0.0
South Carolina,2021-11-01,2021,11,3.2,0,0.0
South Carolina,2021-12-01,2021,12,3.1,0,0.0
South Carolina,2022-01-01,2022,1,3.8,0,0.0
South Carolina,2022-02-01,2022,2,3.8,0,0.0
South Carolina,2022-03-01,2022,3,3.2,0,0.0
South Carolina,2022-04-01,2022,4,2.6,0,0.0
